RIN,Geolocation,zip,long_lat,TigerLineID,Tract,Block
162744,"701 E STASSNEY LN, Austin, TX, ,","701 E STASSNEY LN, AUSTIN, TX, 78745","-97.769325,30.201017",64034108,2402,4005
162761,"6400 MANOR RD, Austin, TX, ,","6400 MANOR RD, AUSTIN, TX, 78723","-97.67193,30.308247",63951379,2112,3007
162762,"6400 MANOR RD, Austin, TX, ,","6400 MANOR RD, AUSTIN, TX, 78723","-97.67193,30.308247",63951379,2112,3007
162781,"1616 E 51ST ST, Austin, TX, ,","1616 E 51ST ST, AUSTIN, TX, 78723","-97.700554,30.304708",642471095,2105,1002
162801,"2237 PALMERA CV, Austin, TX, ,","2237 PALMERA COVE, AUSTIN, TX, 78744","-97.7507,30.199738",63949972,2411,3002
162802,"6900 DUBUQUE LN, Austin, TX, ,","6900 DUBUQUE LN, AUSTIN, TX, 78723","-97.66761,30.314669",63935181,2113,1011
162803,"6900 DUBUQUE LN, Austin, TX, ,","6900 DUBUQUE LN, AUSTIN, TX, 78723","-97.66761,30.314669",63935181,2113,1011
162804,"12621 HYMEADOW DR, Austin, TX, ,","12621 HYMEADOW DR, AUSTIN, TX, 78729","-97.79107,30.45837",620007443,20408,2004
162805,"12621 HYMEADOW DR, Austin, TX, ,","12621 HYMEADOW DR, AUSTIN, TX, 78729","-97.79107,30.45837",620007443,20408,2004
162806,"606 TRINITY ST, Austin, TX, ,","606 TRINITY ST, AUSTIN, TX, 78701","-97.73929,30.267193",63946498,1100,1095
162807,"S CONGRESS AVE / W RIVERSIDE DR, Austin, TX, ,",,,,,
162808,"S CONGRESS AVE / W RIVERSIDE DR, Austin, TX, ,",,,,,
162809,"8600 N LAMAR BLVD, Austin, TX, ,",,,,,
162821,"12621 HYMEADOW DR, Austin, TX, ,","12621 HYMEADOW DR, AUSTIN, TX, 78729","-97.79107,30.45837",620007443,20408,2004
162822,"404 RIO GRANDE ST, Austin, TX, ,","404 RIO GRANDE ST, AUSTIN, TX, 78701","-97.750145,30.268215",63943346,1100,1080
162823,"400 E 6TH ST, Austin, TX, ,",,,,,
162824,"1762 COLONY CREEK DR, Austin, TX, ,","1762 COLONY CREEK DR, AUSTIN, TX, 78758","-97.71488,30.36923",63930077,1820,3012
162825,"1500 BLOCK N LAMAR BLVD, Austin, TX, ,",,,,,
162826,"1500 BLOCK N LAMAR BLVD, Austin, TX, ,",,,,,
162827,"2910 ELLON RD, Austin, TX, ,",,,,,
162828,"9814 OAK RUN DR, Austin, TX, ,","9814 OAK RUN DR, AUSTIN, TX, 78758","-97.70777,30.3745",63930433,1821,1006
162829,"9814 OAK RUN DR, Austin, TX, ,","9814 OAK RUN DR, AUSTIN, TX, 78758","-97.70777,30.3745",63930433,1821,1006
162841,"S CONGRESS AVE / W RIVERSIDE DR, Austin, TX, ,",,,,,
162921,"300 BLOCK E 6TH ST, Austin, TX, ,","300 E 6TH ST, AUSTIN, TX, 78701","-97.74029,30.267374",63946490,1100,1095
162941,"800 BLOCK E WILLIAM CANNON DR, Austin, TX, ,","800 E WILLIAM CANNON DR, AUSTIN, TX, 78745","-97.772766,30.19134",63949669,2402,4014
162961,"800 BLOCK E WILLIAM CANNON DR, Austin, TX, ,","800 E WILLIAM CANNON DR, AUSTIN, TX, 78745","-97.772766,30.19134",63949669,2402,4014
162962,"6600 ELM CREEK DR, Austin, TX, ,","6600 ELM CREEK DR, AUSTIN, TX, 78744","-97.76299,30.187551",641669693,2427,3001
162963,"408 W 23RD ST, Austin, TX, ,","408 W 23RD ST, AUSTIN, TX, 78705","-97.741844,30.286505",63942723,604,2000
162983,"6600 ELM CREEK DR, Austin, TX, ,",,,,,
162984,"600 BLOCK SABINE ST, Austin, TX, ,","600 SABINE ST, AUSTIN, TX, 78701","-97.73611,30.266254",63946544,1100,1102
162985,"901 W BEN WHITE BLVD EB, Austin, TX, ,",,,,,
162986,"700 RED RIVER ST, Austin, TX, ,","700 RIVER ST, AUSTIN, TX, 78701","-97.73906,30.257843",63948185,1100,2003
162987,"1407 W STASSNEY LN, Austin, TX, ,",,,,,
163001,"408 W 23RD ST, Austin, TX, ,","408 W 23RD ST, AUSTIN, TX, 78705","-97.741844,30.286505",63942723,604,2000
163002,"600 BLOCK SABINE ST, Austin, TX, ,","600 SABINE ST, AUSTIN, TX, 78701","-97.73611,30.266254",63946544,1100,1102
163005,"500 BLOCK SAN JACINTO BLVD, Austin, TX, ,","500 SAN JACINTO BLVD, AUSTIN, TX, 78701","-97.740715,30.266516",63946489,1100,1093
163021,"9210 NORTHGATE BLVD, Austin, TX, ,","9210 NORTHGATE BLVD, AUSTIN, TX, 78758","-97.71607,30.371239",641675892,1820,2006
163041,"12501 TECH RIDGE BLVD, Austin, TX, ,","12501 TECH RIDGE BLVD, AUSTIN, TX, 78753","-97.65827,30.40091",641663370,1839,2014
163042,"2809 W WILLIAM CANNON DR, Austin, TX, ,",,,,,
163043,"7800 N IH 35 SVRD SB, Austin, TX, ,",,,,,
163044,"4200 S IH 35 SVRD SB, Austin, TX, ,",,,,,
163045,"1715 SUMMIT VW, Austin, TX, ,","1715 SUMMIT VW, AUSTIN, TX, 78703","-97.76002,30.284845",63942208,1605,2020
163061,"4515 SETON CENTER PKWY, Austin, TX, ,","4515 SETON CENTER PKWY, AUSTIN, TX, 78759","-97.74309,30.403208",639528777,1754,2016
163081,"8805 NORTH PLZ, Austin, TX, ,","8805 NORTH PLZ, AUSTIN, TX, 78753","-97.68742,30.351412",624599220,1813,1026
163082,"2215 TOWN LAKE CIR, Austin, TX, ,","2215 TOWN LAKE CIR, AUSTIN, TX, 78741","-97.724724,30.240602",63948695,2304,3000
163083,"500 E 7TH ST, Austin, TX, ,",,,,,
163084,"7203 CREEKSIDE DR, Austin, TX, ,","7203 CREEKSIDE DR, AUSTIN, TX, 78752","-97.684586,30.323511",64122407,1811,2010
163101,"7203 CREEKSIDE DR, Austin, TX, ,","7203 CREEKSIDE DR, AUSTIN, TX, 78752","-97.684586,30.323511",64122407,1811,2010
163121,"1715 SUMMIT VW, Austin, TX, ,","1715 SUMMIT VW, AUSTIN, TX, 78703","-97.76002,30.284845",63942208,1605,2020
163141,"8600 MANCHACA RD, Austin, TX, ,","8600 MANCHACA RD, AUSTIN, TX, 78748","-97.816216,30.186087",64005209,1728,4024
163142,"6409 SPRINGDALE RD, Austin, TX, ,","6409 SPRINGDALE RD, AUSTIN, TX, 78723","-97.66962,30.307394",63951401,2108,1000
163143,"3700 GUADALUPE ST, Austin, TX, ,","3700 GUADALUPE ST, AUSTIN, TX, 78705","-97.73861,30.302029",64019119,204,1003
163144,"6200 CAMERON RD, Austin, TX, ,","6200 CAMERON RD, AUSTIN, TX, 78723","-97.69732,30.319366",63932733,2105,2016
163161,"404 RIO GRANDE ST, Austin, TX, ,","404 RIO GRANDE ST, AUSTIN, TX, 78701","-97.750145,30.268215",63943346,1100,1080
163162,"13000 N IH 35 SB, Austin, TX, ,",,,,,
163181,"6200 CAMERON RD, Austin, TX, ,","6200 CAMERON RD, AUSTIN, TX, 78723","-97.69732,30.319366",63932733,2105,2016
163182,"6200 CAMERON RD, Austin, TX, ,","6200 CAMERON RD, AUSTIN, TX, 78723","-97.69732,30.319366",63932733,2105,2016
163183,"13000 N IH 35 SB, Austin, TX, ,",,,,,
163201,"613 CONGRESS AVE, Austin, TX, ,","613 CONGRESS AVE, AUSTIN, TX, 78701","-97.742744,30.26823",63943451,1100,1089
163202,"85 PEDERNALES ST, Austin, TX, ,","85 PEDERNALES ST, AUSTIN, TX, 78702","-97.71736,30.253021",63948662,1000,3013
163203,"201 W 30TH ST, Austin, TX, ,",,,,,
163204,"222 E 6TH ST, Austin, TX, ,","222 W 6TH ST, AUSTIN, TX, 78701","-97.74442,30.268505",63943432,1100,1087
163205,"6200 CAMERON RD, Austin, TX, ,","6200 CAMERON RD, AUSTIN, TX, 78723","-97.69732,30.319366",63932733,2105,2016
163206,"400 E 6TH ST, Austin, TX, ,",,,,,
163207,"500 BLOCK NECHES ST, Austin, TX, ,","500 NECHES ST, AUSTIN, TX, 78701","-97.73857,30.26592",63946505,1100,1105
163221,"8805 NORTH PLZ, Austin, TX, ,","8805 NORTH PLZ, AUSTIN, TX, 78753","-97.68742,30.351412",624599220,1813,1026
163222,"9210 NORTHGATE BLVD, Austin, TX, ,","9210 NORTHGATE BLVD, AUSTIN, TX, 78758","-97.71607,30.371239",641675892,1820,2006
163241,"1821 E WILLIAM CANNON DR, Austin, TX, ,","1821 W WILLIAM CANNON DR, AUSTIN, TX, 78745","-97.80346,30.201893",641668142,1728,4001
163242,"13001 LOFTON CLIFF DR, Austin, TX, ,",,,,,
163243,"1600 E 2ND ST, Austin, TX, ,",,,,,
163244,"500 BLOCK E 7TH ST, Austin, TX, ,","500 E 7TH ST, AUSTIN, TX, 78701","-97.73783,30.267681",63946500,1100,1098
163245,"500 BLOCK E 7TH ST, Austin, TX, ,","500 E 7TH ST, AUSTIN, TX, 78701","-97.73783,30.267681",63946500,1100,1098
163246,"6920 MANCHACA RD, Austin, TX, ,",,,,,
163261,"13001 LOFTON CLIFF DR, Austin, TX, ,",,,,,
163262,"500 BLOCK NECHES ST, Austin, TX, ,","500 NECHES ST, AUSTIN, TX, 78701","-97.73857,30.26592",63946505,1100,1105
163263,"6920 MANCHACA RD, Austin, TX, ,",,,,,
163264,"6920 MANCHACA RD, Austin, TX, ,",,,,,
163265,"9463 N IH 35 SVRD NB, Austin, TX, ,",,,,,
163266,"1901 E WILLIAM CANNON DR, Austin, TX, ,",,,,,
163267,"1901 E WILLIAM CANNON DR, Austin, TX, ,",,,,,
163268,"7800 N IH 35 SVRD SB, Austin, TX, ,",,,,,
163281,"10204 BROWNIE DR, Austin, TX, ,","10204 BROWNIE DR, AUSTIN, TX, 78753","-97.684784,30.366951",63934246,1823,1006
163301,"1901 E WILLIAM CANNON DR, Austin, TX, ,",,,,,
163321,"5006 CASWELL AVE, Austin, TX, ,","5006 CASWELL AVE, AUSTIN, TX, 78751","-97.716995,30.311567",63931915,304,2019
163322,"5006 CASWELL AVE, Austin, TX, ,","5006 CASWELL AVE, AUSTIN, TX, 78751","-97.716995,30.311567",63931915,304,2019
163323,"9318 N IH 35 SB, Austin, TX, ,",,,,,
163341,"6409 SPRINGDALE RD, Austin, TX, ,","6409 SPRINGDALE RD, AUSTIN, TX, 78723","-97.66962,30.307394",63951401,2108,1000
163342,"1901 E WILLIAM CANNON DR, Austin, TX, ,","1901 E WILLIAM CANNON DR, AUSTIN, TX, 78744","-97.7645,30.188055",641669701,2427,3001
163361,"E 7TH ST / NECHES ST, Austin, TX, ,",,,,,
163362,"6920 MANCHACA RD, Austin, TX, ,","6920 MANCHACA RD, AUSTIN, TX, 78745","-97.80696,30.202599",641668129,1728,2001
163381,"10700 S IH 35 SVRD NB, Austin, TX, ,",,,,,
163401,"7112 ED BLUESTEIN BLVD SVRD SB, Austin, TX, ,",,,,,
163421,"7112 ED BLUESTEIN BLVD SVRD SB, Austin, TX, ,",,,,,
163422,"613 CONGRESS AVE, Austin, TX, ,","613 CONGRESS AVE, AUSTIN, TX, 78701","-97.742744,30.26823",63943451,1100,1089
163423,"13401 METRIC BLVD, Austin, TX, ,","13401 METRIC BLVD, AUSTIN, TX, 78727","-97.68003,30.424023",636371144,1848,3000
163424,"9618 MANCHACA RD, Austin, TX, ,",,,,,
163442,"222 E 6TH ST, Austin, TX, ,","222 W 6TH ST, AUSTIN, TX, 78701","-97.74442,30.268505",63943432,1100,1087
163443,"222 E 6TH ST, Austin, TX, ,","222 W 6TH ST, AUSTIN, TX, 78701","-97.74442,30.268505",63943432,1100,1087
163445,"9618 MANCHACA RD, Austin, TX, ,","9618 MANCHACA RD, AUSTIN, TX, 78748","-97.82272,30.175827",63975533,1747,1003
163461,"800 GUADALUPE ST, Austin, TX, ,","800 GUADALUPE ST, AUSTIN, TX, 78701","-97.74557,30.27095",63943411,1100,1041
163481,"9414 N LAMAR BLVD, Austin, TX, ,",,,,,
163482,"137 W POWELL LN, Austin, TX, ,",,,,,
163483,"137 W POWELL LN, Austin, TX, ,",,,,,
163501,"137 W POWELL LN, Austin, TX, ,",,,,,
163521,"801 E WILLIAM CANNON DR, Austin, TX, ,",,,,,
163522,"8403 MARTIN CT, Austin, TX, ,","8403 MARTIN CT, AUSTIN, TX, 78758","-97.70749,30.353647",63932034,1805,1009
163523,"8509 PUTNAM DR, Austin, TX, ,","8509 PUTNAM DR, AUSTIN, TX, 78757","-97.72176,30.362799",63930065,1818,1011
163524,"600 NECHES ST, Austin, TX, ,","600 NECHES ST, AUSTIN, TX, 78701","-97.73823,30.266857",63946499,1100,1096
163525,"9511 RESEARCH BLVD NB, Austin, TX, ,","9511 RESEARCH BLVD, AUSTIN, TX, 78759","-97.743324,30.38787",641671111,1753,1017
163526,"600 NECHES ST, Austin, TX, ,","600 NECHES ST, AUSTIN, TX, 78701","-97.73823,30.266857",63946499,1100,1096
163527,"9700 BLOCK E US 290 HWY EB, Austin, TX, ,",,,,,
163528,"1600 N LAMAR BLVD, Austin, TX, ,",,,,,
163529,"N IH 35 SVRD NB / MANOR RD, Austin, TX, ,",,,,,
163541,"801 E WILLIAM CANNON DR, Austin, TX, ,",,,,,
163542,"801 E WILLIAM CANNON DR, Austin, TX, ,",,,,,
163543,"600 NECHES ST, Austin, TX, ,","600 NECHES ST, AUSTIN, TX, 78701","-97.73823,30.266857",63946499,1100,1096
163544,"911 W RUNDBERG LN, Austin, TX, ,",,,,,
163545,"911 W RUNDBERG LN, Austin, TX, ,",,,,,
163546,"8509 PUTNAM DR, Austin, TX, ,","8509 PUTNAM DR, AUSTIN, TX, 78757","-97.72176,30.362799",63930065,1818,1011
163547,"400 E 6TH ST, Austin, TX, ,",,,,,
163548,"2300 GUADALUPE ST, Austin, TX, ,","2300 GUADALUPE ST, AUSTIN, TX, 78705","-97.741684,30.286589",63942729,604,2000
163549,"2300 GUADALUPE ST, Austin, TX, ,","2300 GUADALUPE ST, AUSTIN, TX, 78705","-97.741684,30.286589",63942729,604,2000
163550,"9700 BLOCK E US 290 HWY EB, Austin, TX, ,",,,,,
163551,"9511 RESEARCH BLVD NB, Austin, TX, ,","9511 RESEARCH BLVD, AUSTIN, TX, 78759","-97.743324,30.38787",641671111,1753,1017
163561,"9511 RESEARCH BLVD NB, Austin, TX, ,","9511 RESEARCH BLVD, AUSTIN, TX, 78759","-97.743324,30.38787",641671111,1753,1017
163562,"N IH 35 SVRD NB / MANOR RD, Austin, TX, ,",,,,,
163581,"N IH 35 SVRD NB / MANOR RD, Austin, TX, ,",,,,,
163582,"333 E SLAUGHTER LN, Austin, TX, ,","333 E SLAUGHTER LN, AUSTIN, TX, 78744","-97.78246,30.166798",64116577,2425,1000
163583,"333 E SLAUGHTER LN, Austin, TX, ,","333 E SLAUGHTER LN, AUSTIN, TX, 78744","-97.78246,30.166798",64116577,2425,1000
163601,"5700 MANCHACA RD, Austin, TX, ,","5700 MANCHACA RD, AUSTIN, TX, 78745","-97.80043,30.21389",63939159,1713,3015
163602,"6909 BURNET RD, Austin, TX, ,","6909 BURNET RD, AUSTIN, TX, 78757","-97.737404,30.34561",63930961,1504,4010
163603,"6909 BURNET RD, Austin, TX, ,","6909 BURNET RD, AUSTIN, TX, 78757","-97.737404,30.34561",63930961,1504,4010
163604,"1200 GUADALUPE ST, Austin, TX, ,",,,,,
163605,"2806 REAL ST, Austin, TX, ,","2806 REAL ST, AUSTIN, TX, 78722","-97.71148,30.28249",63947645,402,2012
163606,"6808 S IH 35 SVRD SB, Austin, TX, ,",,,,,
163607,"8101 FM 969 RD, Austin, TX, ,",,,,,
163608,"8101 FM 969 RD, Austin, TX, ,",,,,,
163609,"2200 GUADALUPE ST, Austin, TX, ,",,,,,
163621,"1301 CROSSING PL, Austin, TX, ,","1301 CROSSING PL, AUSTIN, TX, 78741","-97.71364,30.23782",64121697,2317,1004
163641,"9300 S IH 35 SVRD SB, Austin, TX, ,",,,,,
163642,"12118 WALNUT PARK XING, Austin, TX, ,","12118 WALNUT PARK CROSSING, AUSTIN, TX, 78753","-97.67626,30.392801",64026348,1826,1006
163661,"9300 S IH 35 SVRD SB, Austin, TX, ,",,,,,
163662,"3111 PARKER LN, Austin, TX, ,","3111 PARKER LN, AUSTIN, TX, 78741","-97.74229,30.22428",642469536,2307,1005
163663,"12118 WALNUT PARK XING, Austin, TX, ,","12118 WALNUT PARK CROSSING, AUSTIN, TX, 78753","-97.67626,30.392801",64026348,1826,1006
163681,"3603 SOUTHRIDGE DR, Austin, TX, ,","3603 SOUTHRIDGE DR, AUSTIN, TX, 78704","-97.77769,30.233652",64015863,2005,3004
163682,"1201 W 38TH ST, Austin, TX, ,","1201 W 38TH ST, AUSTIN, TX, 78705","-97.74496,30.306038",63942423,204,3026
163683,"1201 W 38TH ST, Austin, TX, ,","1201 W 38TH ST, AUSTIN, TX, 78705","-97.74496,30.306038",63942423,204,3026
163701,"2500 CHATEAU VILLAGE WAY, Austin, TX, ,","2500 CHATEAU VILLAGE WAY, AUSTIN, TX, 78744","-97.764725,30.17184",64013233,2430,3003
163702,"MANOR RD / SWEENEY LN, Austin, TX, ,",,,,,
163703,"4140 GOVERNORS ROW, Austin, TX, ,","4140 GOVERNORS ROW, AUSTIN, TX, 78744","-97.74966,30.21438",63945384,2411,1007
163704,"4140 GOVERNORS ROW, Austin, TX, ,","4140 GOVERNORS ROW, AUSTIN, TX, 78744","-97.74966,30.21438",63945384,2411,1007
163721,"MANOR RD / SWEENEY LN, Austin, TX, ,",,,,,
163722,"MANOR RD / SWEENEY LN, Austin, TX, ,",,,,,
163761,"2400 S CONGRESS AVE, Austin, TX, ,","2400 CONGRESS AVE S, AUSTIN, TX, 78704","-97.75363,30.23864",63945011,1308,4003
163762,"300 OAK PLZ, Austin, TX, ,","300 OAK PLZ, AUSTIN, TX, 78753","-97.69872,30.35126",63932233,1806,3004
163781,"10207 LAKE CREEK PKWY, Austin, TX, ,","10207 LAKE CREEK PKWY, AUSTIN, TX, 78729","-97.79141,30.46267",620007404,20408,1012
163782,"1100 E OLTORF ST, Austin, TX, ,",,,,,
163784,"200 SPRINGDALE RD, Austin, TX, ,",,,,,
163785,"1700 E 6TH ST, Austin, TX, ,",,,,,
163786,"1700 E 6TH ST, Austin, TX, ,",,,,,
163787,"4604 TURNSTONE DR, Austin, TX, ,","4604 TURNSTONE DR, AUSTIN, TX, 78744","-97.74907,30.188354",63950121,2412,1005
163788,"4604 TURNSTONE DR, Austin, TX, ,","4604 TURNSTONE DR, AUSTIN, TX, 78744","-97.74907,30.188354",63950121,2412,1005
163801,"7113 BURNET RD, Austin, TX, ,","7113 BURNET RD, AUSTIN, TX, 78757","-97.736275,30.347336",63930964,1504,4003
163802,"2501 ANKEN DR, Austin, TX, ,","2501 ANKEN DR, AUSTIN, TX, 78741","-97.72983,30.231321",232053317,2316,2003
163803,"2501 ANKEN DR, Austin, TX, ,","2501 ANKEN DR, AUSTIN, TX, 78741","-97.72983,30.231321",232053317,2316,2003
163804,"2501 ANKEN DR, Austin, TX, ,","2501 ANKEN DR, AUSTIN, TX, 78741","-97.72983,30.231321",232053317,2316,2003
163805,"8400 S CONGRESS AVE, Austin, TX, ,",,,,,
163821,"8400 S CONGRESS AVE, Austin, TX, ,",,,,,
163822,"2600 N IH 35 UPPER DECK SB, Austin, TX, ,",,,,,
163823,"2600 N IH 35 UPPER DECK SB, Austin, TX, ,",,,,,
163824,"2600 N IH 35 UPPER DECK SB, Austin, TX, ,",,,,,
163825,"5330 N IH 35 SVRD SB, Austin, TX, ,",,,,,
163826,"E 6TH ST / CONGRESS AVE, Austin, TX, ,",,,,,
163827,"5505 SPRING MEADOW RD, Austin, TX, ,","5505 SPRING MEADOW RD, AUSTIN, TX, 78744","-97.73361,30.195559",63950666,2431,1033
163828,"1000 CONGRESS AVE, Austin, TX, ,",,,,,
163841,"1000 CONGRESS AVE, Austin, TX, ,","1000 CONGRESS AVE, AUSTIN, TX, 78701","-97.741425,30.271881",63943316,1100,1009
163842,"5505 SPRING MEADOW RD, Austin, TX, ,","5505 SPRING MEADOW RD, AUSTIN, TX, 78744","-97.73361,30.195559",63950666,2431,1033
163843,"5330 N IH 35 SVRD SB, Austin, TX, ,",,,,,
163844,"1025 E 32ND ST, Austin, TX, ,","1025 E 32ND ST, AUSTIN, TX, 78705","-97.72388,30.289492",637994225,401,2013
163861,"5505 SPRING MEADOW RD, Austin, TX, ,","5505 SPRING MEADOW RD, AUSTIN, TX, 78744","-97.73361,30.195559",63950666,2431,1033
163862,"5505 SPRING MEADOW RD, Austin, TX, ,","5505 SPRING MEADOW RD, AUSTIN, TX, 78744","-97.73361,30.195559",63950666,2431,1033
163863,"1025 E 32ND ST, Austin, TX, ,",,,,,
163864,"100 FOREMOST DR, Austin, TX, ,","100 FOREMOST DR, AUSTIN, TX, 78745","-97.78319,30.179564",63949737,2422,2011
163882,"700 BLOCK E 7TH ST, Austin, TX, ,","700 E 7TH ST, AUSTIN, TX, 78701","-97.7352,30.266972",63946546,1100,1056
163901,"7203 CREEKSIDE DR, Austin, TX, ,","7203 CREEKSIDE DR, AUSTIN, TX, 78752","-97.684586,30.323511",64122407,1811,2010
163921,"1212 RED RIVER ST, Austin, TX, ,","1212 RED RIVER ST, AUSTIN, TX, 78701","-97.73499,30.272535",63946394,700,1076
163922,"1100 COLONY NORTH DR, Austin, TX, ,","1100 COLONY NORTH DR, AUSTIN, TX, 78758","-97.710144,30.356594",63931975,1805,2013
163923,"2400 S CONGRESS AVE, Austin, TX, ,","2400 CONGRESS AVE S, AUSTIN, TX, 78704","-97.75363,30.23864",63945011,1308,4003
163924,"117 HAVANA ST, Austin, TX, ,","117 HAVANA ST, AUSTIN, TX, 78704","-97.75921,30.2319",63945168,1308,2004
163925,"2008 KIRKSEY DR, Austin, TX, ,","2008 KIRKSEY DR, AUSTIN, TX, 78741","-97.717064,30.231123",64009892,2314,2006
163926,"2008 KIRKSEY DR, Austin, TX, ,","2008 KIRKSEY DR, AUSTIN, TX, 78741","-97.717064,30.231123",64009892,2314,2006
163927,"5409 PONCIANA DR, Austin, TX, ,","5409 PONCIANA DR, AUSTIN, TX, 78744","-97.75541,30.198263",63949847,2411,2013
163928,"5409 PONCIANA DR, Austin, TX, ,","5409 PONCIANA DR, AUSTIN, TX, 78744","-97.75541,30.198263",63949847,2411,2013
163929,"408 E 6TH ST, Austin, TX, ,",,,,,
163942,"600 BARWOOD PARK, Austin, TX, ,","600 BARWOOD PARK, AUSTIN, TX, 78753","-97.69631,30.349077",64022109,1806,3001
163943,"600 BARWOOD PARK, Austin, TX, ,","600 BARWOOD PARK, AUSTIN, TX, 78753","-97.69631,30.349077",64022109,1806,3001
163944,"100 BLOCK AIRPORT BLVD, Austin, TX, ,","100 AIRPORT BLVD, AUSTIN, TX, 78702","-97.69152,30.246687",63949083,2111,2041
163945,"3800 ED BLUESTEIN BLVD NB, Austin, TX, ,",,,,,
163946,"6000 FAIRWAY ST, Austin, TX, ,","6000 FAIRWAY ST, AUSTIN, TX, 78741","-97.70552,30.229925",63949228,2318,2000
163961,"5409 PONCIANA DR, Austin, TX, ,","5409 PONCIANA DR, AUSTIN, TX, 78744","-97.75541,30.198263",63949847,2411,2013
163962,"409 E 6TH ST, Austin, TX, ,",,,,,
163963,"2700 BLOCK BARTON SPRINGS RD, Austin, TX, ,",,,,,
163964,"2700 BLOCK BARTON SPRINGS RD, Austin, TX, ,",,,,,
163965,"3701 N IH 35 SVRD NB, Austin, TX, ,",,,,,
163966,"6000 FAIRWAY ST, Austin, TX, ,","6000 FAIRWAY ST, AUSTIN, TX, 78741","-97.70552,30.229925",63949228,2318,2000
163967,"3001 S 1ST ST, Austin, TX, ,",,,,,
163968,"3407 LYNRIDGE DR, Austin, TX, ,","3407 LYNRIDGE DR, AUSTIN, TX, 78723","-97.66463,30.316608",63935170,2113,1003
163970,"1609 SYLVAN DR, Austin, TX, ,","1609 SYLVAN DR, AUSTIN, TX, 78741","-97.73551,30.240496",63948420,1403,2012
163971,"300 OAK PLZ, Austin, TX, ,","300 OAK PLZ, AUSTIN, TX, 78753","-97.69872,30.35126",63932233,1806,3004
163981,"3800 ED BLUESTEIN BLVD NB, Austin, TX, ,",,,,,
163983,"5505 SPRING MEADOW RD, Austin, TX, ,","5505 SPRING MEADOW RD, AUSTIN, TX, 78744","-97.73361,30.195559",63950666,2431,1033
163984,"2106 BRACKENRIDGE ST, Austin, TX, ,","2106 BRACKENRIDGE ST, AUSTIN, TX, 78704","-97.74996,30.242338",63944993,1401,2025
163985,"1910 E RIVERSIDE DR, Austin, TX, ,",,,,,
163987,"1910 E RIVERSIDE DR, Austin, TX, ,",,,,,
163988,"2320 E RIVERSIDE DR, Austin, TX, ,","2320 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.72643,30.239567",63948687,2304,2010
163989,"701 CONGRESS AVE, Austin, TX, ,","701 CONGRESS AVE, AUSTIN, TX, 78701","-97.74244,30.26904",63943449,1100,1090
164001,"1910 E RIVERSIDE DR, Austin, TX, ,",,,,,
164002,"7114 N IH 35 SVRD SB, Austin, TX, ,",,,,,
164003,"208 NUECES ST, Austin, TX, ,","208 NUECES ST, AUSTIN, TX, 78701","-97.74976,30.266014",64093793,1100,1116
164021,"208 NUECES ST, Austin, TX, ,","208 NUECES ST, AUSTIN, TX, 78701","-97.74976,30.266014",64093793,1100,1116
164022,"5330 N IH 35 SVRD SB, Austin, TX, ,",,,,,
164023,"FM 969 RD / REGENCY DR, Austin, TX, ,",,,,,
164024,"FM 969 RD / REGENCY DR, Austin, TX, ,",,,,,
164041,"5800 AINEZ DR, Austin, TX, ,","5800 AINEZ DR, AUSTIN, TX, 78744","-97.73961,30.187601",63980850,2431,3038
164042,"5800 AINEZ DR, Austin, TX, ,","5800 AINEZ DR, AUSTIN, TX, 78744","-97.73961,30.187601",63980850,2431,3038
164044,"200 SPRINGDALE RD, Austin, TX, ,",,,,,
164081,"700 E 7TH ST, Austin, TX, ,",,,,,
164101,"1212 BLOCK W BEN WHITE BLVD EB, Austin, TX, ,","1212 W BEN WHITE BLVD, AUSTIN, TX, 78704","-97.77838,30.22738",64014922,2005,2013
164102,"1212 BLOCK W BEN WHITE BLVD EB, Austin, TX, ,","1212 W BEN WHITE BLVD, AUSTIN, TX, 78704","-97.77838,30.22738",64014922,2005,2013
164103,"12151 N IH 35 SVRD NB, Austin, TX, ,",,,,,
164104,"400 BLOCK E 6TH ST, Austin, TX, ,","400 E 6TH ST, AUSTIN, TX, 78701","-97.73924,30.26705",63946502,1100,1096
164121,"2815 BLOCK E SH 71 WB, Austin, TX, ,",,,,,
164141,"800 GUADALUPE ST, Austin, TX, ,","800 GUADALUPE ST, AUSTIN, TX, 78701","-97.74557,30.27095",63943411,1100,1041
164142,"512 SAN JACINTO BLVD, Austin, TX, ,","512 SAN JACINTO BLVD, AUSTIN, TX, 78701","-97.74068,30.266615",63946489,1100,1093
164161,"5517 CAMERON RD, Austin, TX, ,","5517 CAMERON RD, AUSTIN, TX, 78723","-97.70487,30.31316",63932587,2104,2006
164162,"12151 N IH 35 SVRD NB, Austin, TX, ,",,,,,
164163,"4800 WEST GATE BLVD, Austin, TX, ,","4800 W GATE BLVD, AUSTIN, TX, 78745","-97.80194,30.228031",63938997,1750,2021
164164,"2500 S IH 35 SVRD NB, Austin, TX, ,",,,,,
164165,"400 E 6TH ST, Austin, TX, ,",,,,,
164166,"7900 FM 1826 RD, Austin, TX, ,",,,,,
164167,"1600 WICKERSHAM LN, Austin, TX, ,","1600 WICKERSHAM LN, AUSTIN, TX, 78741","-97.71855,30.235813",64016034,2318,1006
